id	title	review1	review2	review3
548	85	183	35.0	
549	482	51	292.0	
550	14	191	81.0	198.0
551	232	181	131.0	
552	85	407	125.0	
553	180	71	1097.0	
554	26	250	90.0	
555	38	128	47.0	
556	54	33	99.0	
557	82	128	385.0	128.0
558	27	285	29.0	
559	31	68	21.0	
560	41	147	32.0	
561	56	21	5.0	
562	44	50	120.0	
563	284	19	182.0	74.0
564	60	36	65.0	
565	20	79	60.0	220.0
566	95	12	18.0	
567	41	21	67.0	
568	21	109	14.0	
569	131	47	33.0	
570	37	88	22.0	
571	276	22	35.0	
572	240	161	48.0	
573	249	198	257.0	
574	61	117	66.0	
